timestamp,temperature,humidity,pressure,wind_speed,solar_radiation,energy_consumption,cpu_usage,memory_usage,network_traffic
2023-01-23 21:00:00,22.13,76.07,1014.45,10.84,0.0,148.87,43.14,60.92,9277.27
2023-01-23 22:00:00,23.34,53.18,1010.55,17.73,0.0,50.71,76.98,64.91,2140.62
2023-01-23 23:00:00,26.73,37.96,1014.6,14.02,0.0,170.36,71.1,81.7,8136.66
2023-01-24 00:00:00,26.07,79.79,990.05,16.02,0.0,112.56,83.18,27.84,5710.06
2023-01-24 01:00:00,26.38,34.23,1024.27,7.08,153.48,64.1,55.91,27.78,7373.95
2023-01-24 02:00:00,25.12,51.28,1028.04,24.37,691.4,160.85,77.68,55.41,5873.29
2023-01-24 03:00:00,27.03,49.58,1017.64,9.96,728.85,172.87,53.81,31.96,1661.14
2023-01-24 04:00:00,29.95,60.1,1012.65,17.77,915.59,60.74,76.19,68.97,5699.54
2023-01-24 05:00:00,29.02,52.82,992.8,23.39,1002.42,142.25,62.76,32.35,7344.01
2023-01-24 06:00:00,33.7,87.19,1008.07,14.98,994.24,186.67,52.9,71.8,528.53
2023-01-24 07:00:00,29.13,64.11,997.65,20.35,1070.99,181.77,28.92,67.84,9561.51
2023-01-24 08:00:00,30.45,74.2,1022.73,24.01,984.73,160.16,16.66,23.2,4740.65
2023-01-24 09:00:00,28.73,31.47,1023.72,3.47,592.81,85.15,54.89,72.99,3690.12
2023-01-24 10:00:00,29.69,64.4,1003.22,21.8,385.37,64.6,68.4,58.52,1625.17
2023-01-24 11:00:00,25.83,87.15,1008.59,3.68,183.39,56.86,27.4,44.16,5579.15
2023-01-24 12:00:00,23.81,43.36,1013.05,15.43,32.88,103.91,18.97,27.8,2486.84
2023-01-24 13:00:00,23.29,75.87,1014.8,12.43,0.0,161.21,88.14,35.84,8254.69
2023-01-24 14:00:00,24.68,57.46,996.29,13.78,0.0,120.17,93.32,81.24,8234.09
2023-01-24 15:00:00,19.93,44.75,990.31,13.78,0.0,93.96,21.07,70.07,8117.09
2023-01-24 16:00:00,22.01,75.48,1023.44,8.23,0.0,95.69,68.34,71.76,3830.35
2023-01-24 17:00:00,20.33,57.57,997.92,22.46,0.0,73.28,11.97,54.31,3163.3
2023-01-24 18:00:00,18.38,70.57,1023.77,15.9,0.0,171.42,62.22,28.02,5106.81
2023-01-24 19:00:00,18.85,56.34,992.01,21.07,0.0,127.09,15.35,20.66,146.6
2023-01-24 20:00:00,19.31,46.3,1026.88,5.46,0.0,67.95,34.61,25.47,7084.01
2023-01-24 21:00:00,18.27,36.97,1029.6,17.52,0.0,144.95,60.22,36.2,2030.69
2023-01-24 22:00:00,24.69,67.54,1029.83,24.97,0.0,162.96,33.76,82.37,622.69
2023-01-24 23:00:00,20.73,46.94,999.56,21.83,0.0,116.15,80.19,58.39,5746.77
2023-01-25 00:00:00,22.74,83.21,1028.59,3.55,0.0,128.01,93.0,62.24,7645.65
2023-01-25 01:00:00,28.6,36.69,1021.36,2.16,359.8,106.66,28.11,64.45,4143.87
2023-01-25 02:00:00,25.15,40.73,1023.23,12.99,725.24,128.93,38.09,76.17,9449.99
2023-01-25 03:00:00,29.53,69.29,1007.11,3.32,674.62,125.89,26.64,20.91,9012.1
2023-01-25 04:00:00,23.37,49.21,1018.48,7.36,1095.12,55.65,50.45,80.27,1834.6
2023-01-25 05:00:00,26.1,81.18,1003.38,6.69,801.39,157.81,20.93,80.52,7981.17
2023-01-25 06:00:00,31.1,42.62,1004.0,20.06,1243.98,85.14,51.91,24.76,8009.62
2023-01-25 07:00:00,31.66,54.68,1021.49,6.95,1022.32,115.06,79.91,37.86,4840.74
2023-01-25 08:00:00,29.59,79.39,996.82,22.77,951.37,58.81,86.65,70.44,8884.92
2023-01-25 09:00:00,29.13,79.92,1015.96,23.5,735.23,128.21,83.02,75.71,8634.37
2023-01-25 10:00:00,26.79,71.11,1023.56,13.77,493.74,128.85,87.83,73.73,626.48
2023-01-25 11:00:00,23.87,47.11,991.83,4.78,230.75,161.83,31.25,41.96,7875.76
2023-01-25 12:00:00,20.71,88.3,1010.37,12.76,0.0,52.21,76.69,82.52,5424.72
2023-01-25 13:00:00,20.83,80.95,1017.73,8.41,0.0,84.17,16.93,52.19,3887.21
2023-01-25 14:00:00,21.97,32.94,1008.12,9.93,0.0,137.45,49.37,78.25,5592.03
2023-01-25 15:00:00,22.41,46.48,1008.74,19.29,0.0,168.55,91.46,55.44,8552.27
2023-01-25 16:00:00,17.81,41.93,1028.17,5.74,0.0,124.8,86.34,68.57,3546.04
2023-01-25 17:00:00,17.33,35.32,1015.94,19.07,0.0,157.49,50.32,84.44,9899.6
2023-01-25 18:00:00,20.23,63.29,997.39,12.93,0.0,191.24,28.32,65.78,7002.73
2023-01-25 19:00:00,19.52,80.32,996.91,15.73,0.0,178.36,80.64,39.56,2417.23
2023-01-25 20:00:00,18.61,46.44,1001.82,9.54,0.0,119.67,63.28,39.28,7984.43
2023-01-25 21:00:00,17.43,63.76,998.84,14.49,0.0,175.46,11.33,21.38,1005.23
2023-01-25 22:00:00,21.62,57.1,1011.04,18.26,0.0,83.91,33.52,20.47,2657.37
2023-01-25 23:00:00,23.32,67.11,993.57,2.17,0.0,144.44,28.23,48.81,3950.47
2023-01-26 00:00:00,24.42,53.41,1009.07,9.68,0.0,189.47,42.96,67.02,5607.95
2023-01-26 01:00:00,25.72,46.06,1006.55,19.9,313.15,130.77,87.49,71.73,9741.39
2023-01-26 02:00:00,26.78,85.87,1010.89,3.16,504.06,96.43,54.48,74.17,801.49
2023-01-26 03:00:00,26.32,36.34,1005.57,9.83,640.82,70.95,76.36,36.54,2635.32
2023-01-26 04:00:00,25.72,49.59,1007.6,21.27,1040.98,96.36,74.26,31.12,7929.72
2023-01-26 05:00:00,26.55,76.83,1006.4,4.9,896.64,194.76,22.98,65.97,5870.77
2023-01-26 06:00:00,27.77,54.49,1028.01,24.21,1089.49,137.63,88.32,81.89,4822.97
2023-01-26 07:00:00,28.46,72.05,1024.57,1.71,1090.7,143.61,15.32,23.63,8038.47
2023-01-26 08:00:00,27.21,55.41,1022.95,23.04,893.92,86.42,47.22,26.49,5500.9
2023-01-26 09:00:00,26.1,51.78,1012.19,5.39,921.62,101.87,89.95,67.23,9234.37
2023-01-26 10:00:00,24.36,69.31,1022.27,7.62,530.98,55.91,83.48,43.8,4620.31
2023-01-26 11:00:00,26.81,79.62,1022.16,20.79,300.2,97.64,91.72,44.97,9077.75
2023-01-26 12:00:00,23.88,46.7,1017.22,7.89,0.0,108.46,48.89,41.79,7753.29
2023-01-26 13:00:00,23.05,86.68,1028.85,20.55,0.0,71.05,89.66,21.17,5270.86
2023-01-26 14:00:00,23.69,69.43,1017.7,15.65,0.0,165.2,26.3,43.87,4285.35
2023-01-26 15:00:00,19.62,67.87,1022.33,20.1,0.0,182.63,25.51,66.89,3456.82
2023-01-26 16:00:00,19.77,50.71,1006.84,8.74,0.0,156.71,87.83,84.2,2452.69
2023-01-26 17:00:00,17.85,50.83,1022.99,19.95,0.0,126.99,31.94,23.07,5205.64
2023-01-26 18:00:00,22.64,33.93,1007.24,19.0,0.0,153.68,53.91,82.16,7543.21
2023-01-26 19:00:00,20.6,79.15,998.17,23.84,0.0,74.16,61.25,63.25,5010.25
2023-01-26 20:00:00,19.21,52.42,995.23,21.7,0.0,153.64,10.28,66.28,2268.09
2023-01-26 21:00:00,19.61,64.98,1012.61,5.43,0.0,134.77,33.85,23.08,4950.88
2023-01-26 22:00:00,20.52,78.79,1006.81,13.85,0.0,175.06,88.19,62.66,6647.76
2023-01-26 23:00:00,23.1,30.95,1025.67,1.06,0.0,100.87,38.29,20.03,8357.51
2023-01-27 00:00:00,24.8,57.01,1009.54,16.81,0.0,172.53,60.81,59.7,6144.79
2023-01-27 01:00:00,26.29,38.58,1026.68,18.39,342.17,134.54,33.05,32.54,6085.88
2023-01-27 02:00:00,22.85,34.08,1013.8,14.38,537.41,66.71,75.03,69.94,4257.76
2023-01-27 03:00:00,30.34,46.0,1020.17,4.69,586.14,69.96,59.87,81.67,887.29
2023-01-27 04:00:00,32.03,72.03,1005.55,11.13,907.93,195.01,85.26,49.6,7122.74
2023-01-27 05:00:00,27.78,49.1,1013.91,17.9,960.35,152.16,70.06,80.67,7907.03
2023-01-27 06:00:00,30.48,71.34,1014.91,8.94,1007.6,90.81,55.92,59.92,9258.85
2023-01-27 07:00:00,30.28,62.65,993.52,15.91,873.86,64.44,21.75,41.31,1722.17
2023-01-27 08:00:00,29.05,56.68,1022.9,0.89,724.65,55.73,55.32,83.34,3444.66
2023-01-27 09:00:00,27.7,50.28,1002.88,4.08,616.72,94.29,79.96,25.22,7453.72
2023-01-27 10:00:00,25.42,77.91,1019.83,18.03,623.61,130.5,66.04,79.45,4474.85
2023-01-27 11:00:00,27.88,87.66,1018.63,21.6,319.73,65.21,85.41,27.34,5812.29
2023-01-27 12:00:00,22.22,61.53,992.49,23.02,0.0,175.69,16.86,76.92,317.32
2023-01-27 13:00:00,25.54,44.45,1023.45,20.39,0.0,168.46,82.97,33.77,9850.41
2023-01-27 14:00:00,26.56,74.83,1011.83,19.11,0.0,61.27,86.27,21.08,3965.07
2023-01-27 15:00:00,21.27,48.72,1011.32,17.18,0.0,79.4,40.41,48.6,7550.54
2023-01-27 16:00:00,20.37,42.94,1016.53,12.04,0.0,84.09,14.03,62.95,213.94
2023-01-27 17:00:00,21.02,48.35,1021.06,7.75,0.0,148.3,34.08,78.69,9645.55
2023-01-27 18:00:00,17.87,40.72,992.51,18.68,0.0,197.75,83.55,58.6,3029.56
2023-01-27 19:00:00,15.95,66.08,1012.49,2.54,0.0,119.07,71.03,32.23,7840.02
2023-01-27 20:00:00,17.92,58.34,1027.28,14.32,0.0,61.4,83.98,57.12,6446.03
2023-01-27 21:00:00,21.7,88.29,1016.08,21.09,0.0,125.14,77.89,80.25,2861.41
2023-01-27 22:00:00,21.96,56.75,992.73,0.48,0.0,136.14,20.04,68.9,2232.32
2023-01-27 23:00:00,23.35,80.4,1006.16,24.24,0.0,97.78,68.92,28.64,661.85
2023-01-28 00:00:00,26.32,89.73,1015.03,0.84,0.0,129.0,39.45,69.28,8621.96
2023-01-28 01:00:00,26.32,88.44,1003.74,0.58,290.99,170.62,75.04,39.36,829.62
2023-01-28 02:00:00,25.66,55.59,1023.71,19.21,599.2,151.99,13.51,78.99,7297.99
2023-01-28 03:00:00,27.69,83.76,1009.87,10.85,631.53,170.29,86.94,32.18,1721.27
2023-01-28 04:00:00,29.91,57.06,1011.63,4.47,776.18,188.16,28.03,65.53,3272.18
2023-01-28 05:00:00,29.4,57.57,994.7,5.67,965.01,121.72,43.36,68.16,9669.57
2023-01-28 06:00:00,31.69,69.9,997.39,16.79,1047.47,82.48,85.74,38.15,9805.73
2023-01-28 07:00:00,29.31,41.6,1021.04,5.69,1047.7,119.83,88.49,79.58,4262.39
2023-01-28 08:00:00,31.64,58.55,1026.96,23.39,921.81,108.2,56.35,33.29,1943.75
2023-01-28 09:00:00,28.1,37.01,1020.5,12.63,575.92,73.43,65.21,56.5,5132.09
2023-01-28 10:00:00,24.92,63.02,991.41,12.17,469.48,103.85,83.8,80.8,4428.41
2023-01-28 11:00:00,24.63,50.67,1003.55,18.75,240.12,132.37,43.53,39.45,968.82
2023-01-28 12:00:00,24.67,71.73,997.18,3.44,52.97,135.17,32.56,54.98,1361.65
2023-01-28 13:00:00,23.13,69.15,1016.74,23.82,0.0,63.68,39.4,31.93,5261.58
2023-01-28 14:00:00,22.2,88.52,998.31,2.7,0.0,132.62,50.85,45.56,2669.92
2023-01-28 15:00:00,19.16,67.62,1000.95,13.99,0.0,121.77,51.24,39.54,9413.55
2023-01-28 16:00:00,17.84,76.65,1013.37,16.47,0.0,61.6,92.36,21.18,766.41
2023-01-28 17:00:00,22.82,62.21,1024.1,24.95,0.0,193.12,25.22,51.62,5728.39
2023-01-28 18:00:00,19.17,55.09,992.19,10.25,0.0,130.9,77.54,63.54,4437.13
2023-01-28 19:00:00,20.07,72.87,1001.31,22.98,0.0,192.75,38.09,65.69,6680.32
2023-01-28 20:00:00,19.05,80.48,1008.83,24.2,0.0,110.52,22.26,24.53,2171.5
2023-01-28 21:00:00,20.3,76.3,1003.22,13.28,0.0,110.7,37.03,27.36,2403.89
2023-01-28 22:00:00,22.44,37.96,1001.72,1.79,0.0,178.8,70.54,28.15,6195.98
2023-01-28 23:00:00,24.21,68.5,1009.37,1.17,0.0,162.31,72.21,62.96,4329.37
2023-01-29 00:00:00,26.53,77.27,1026.83,6.34,0.0,175.72,78.66,70.92,1114.6
2023-01-29 01:00:00,20.83,30.84,1020.65,8.75,352.25,85.54,45.26,22.4,9957.88
2023-01-29 02:00:00,24.41,78.89,1003.39,17.3,477.52,74.74,42.95,25.06,1423.86
2023-01-29 03:00:00,25.85,89.69,1028.27,9.35,526.91,73.13,65.94,67.81,3676.82
2023-01-29 04:00:00,30.07,59.18,1008.09,19.85,941.94,189.96,88.16,27.46,5475.68
2023-01-29 05:00:00,28.34,38.37,1027.63,4.5,706.82,169.72,49.37,28.08,2221.7
2023-01-29 06:00:00,28.58,34.84,992.01,3.58,1039.18,162.01,61.06,23.35,7226.18
2023-01-29 07:00:00,26.55,88.53,1000.16,24.34,984.26,97.26,82.56,43.39,6875.95
2023-01-29 08:00:00,28.99,44.8,1017.47,5.41,923.95,134.06,29.46,59.42,1963.53
2023-01-29 09:00:00,28.47,89.66,1018.25,1.66,609.8,168.8,63.94,47.03,5843.46
2023-01-29 10:00:00,29.59,73.58,1000.51,12.94,484.15,103.75,53.6,20.65,2788.23
2023-01-29 11:00:00,25.94,66.03,1022.52,12.43,165.49,70.73,93.34,49.46,3224.83
2023-01-29 12:00:00,23.83,46.37,1003.4,3.54,0.0,66.05,65.06,50.31,6288.78
2023-01-29 13:00:00,23.08,45.57,1001.95,21.23,0.0,128.78,39.55,55.22,6183.37
2023-01-29 14:00:00,19.48,31.75,992.45,9.98,0.0,172.0,58.76,50.38,2064.52
2023-01-29 15:00:00,24.14,33.28,1006.67,23.05,0.0,113.85,44.47,84.01,5070.16
2023-01-29 16:00:00,19.07,61.92,1012.65,13.83,0.0,76.62,32.75,69.34,3949.52
2023-01-29 17:00:00,18.7,87.53,999.7,3.56,0.0,129.49,33.81,29.09,9295.91
2023-01-29 18:00:00,21.11,64.75,996.91,7.64,0.0,86.85,58.21,22.88,5205.16
2023-01-29 19:00:00,24.24,71.13,995.73,0.95,0.0,193.63,16.29,62.63,9878.44
2023-01-29 20:00:00,21.92,68.73,1010.31,1.96,0.0,107.49,33.71,41.11,8418.15
2023-01-29 21:00:00,23.84,72.9,1016.77,4.13,0.0,84.49,10.67,69.82,8610.16
2023-01-29 22:00:00,22.34,57.12,1009.04,1.93,0.0,58.09,13.93,31.43,9643.42
2023-01-29 23:00:00,24.41,55.85,1009.03,7.17,0.0,180.86,53.31,38.65,1691.57
2023-01-30 00:00:00,28.81,58.06,1000.26,13.3,13.65,113.33,94.71,34.25,7786.82
2023-01-30 01:00:00,25.36,79.02,1029.57,3.51,277.29,197.66,56.3,63.16,3604.43
2023-01-30 02:00:00,24.61,45.45,1007.86,10.87,402.84,183.41,30.07,68.55,5525.02
2023-01-30 03:00:00,30.74,62.28,993.09,10.57,641.42,161.55,74.77,59.16,6166.4
2023-01-30 04:00:00,27.05,62.73,995.54,5.15,919.69,186.73,67.83,77.15,1577.64
2023-01-30 05:00:00,32.02,87.16,1004.63,12.54,1037.82,142.02,26.61,60.09,6924.28
2023-01-30 06:00:00,31.82,31.26,1011.74,6.68,924.32,69.14,75.92,41.44,305.3
2023-01-30 07:00:00,26.82,54.75,1026.12,11.43,1116.06,174.74,69.79,67.48,7224.41
2023-01-30 08:00:00,28.52,79.03,997.46,21.05,840.94,88.05,70.59,42.33,7387.67
2023-01-30 09:00:00,31.04,86.97,1003.04,15.06,762.73,115.72,18.76,74.58,3801.25
2023-01-30 10:00:00,28.26,75.28,1029.8,20.01,716.5,175.07,27.93,63.8,1392.12
2023-01-30 11:00:00,24.86,39.44,1022.17,7.93,351.6,158.78,46.49,35.0,9462.71
2023-01-30 12:00:00,24.98,87.98,1011.13,9.28,26.86,82.06,18.46,20.82,5768.14
2023-01-30 13:00:00,26.63,41.54,1003.85,16.98,0.0,125.51,50.48,44.57,6844.49
2023-01-30 14:00:00,23.45,71.7,1008.94,0.86,0.0,78.1,63.88,59.39,3949.8
2023-01-30 15:00:00,20.62,41.06,1019.84,4.32,0.0,132.47,47.3,30.55,8555.63
2023-01-30 16:00:00,18.47,87.26,1011.89,12.22,0.0,115.2,45.21,67.93,7786.75
2023-01-30 17:00:00,24.18,68.25,1012.76,12.34,0.0,106.81,63.12,40.34,7133.07
2023-01-30 18:00:00,19.46,30.16,1019.36,15.77,0.0,134.48,44.4,60.99,2744.27
2023-01-30 19:00:00,20.69,74.71,1029.8,5.99,0.0,112.11,26.06,41.67,363.54
2023-01-30 20:00:00,22.3,34.39,993.09,3.02,0.0,190.08,53.25,20.35,537.11
2023-01-30 21:00:00,21.05,30.25,1011.5,3.5,0.0,69.17,14.68,35.33,7523.02
2023-01-30 22:00:00,21.93,32.55,1013.46,14.4,0.0,103.9,93.8,23.2,5755.35
2023-01-30 23:00:00,24.62,31.82,1006.99,1.77,0.0,117.05,81.04,21.01,1012.38
2023-01-31 00:00:00,26.26,58.21,1011.46,6.59,117.35,119.87,39.96,56.74,7237.9
2023-01-31 01:00:00,26.6,76.14,1026.18,4.79,129.14,56.6,43.33,41.07,7388.56
2023-01-31 02:00:00,28.25,60.89,1015.18,12.57,434.86,119.31,46.52,22.52,4701.96
2023-01-31 03:00:00,27.43,85.18,994.84,0.5,765.74,174.37,39.61,29.99,3123.19
2023-01-31 04:00:00,31.77,82.22,990.62,20.56,868.15,192.81,20.76,50.1,8369.43
2023-01-31 05:00:00,30.42,33.65,1017.63,16.81,1136.15,73.17,87.15,79.47,6644.26
2023-01-31 06:00:00,30.46,86.62,1014.34,6.43,1260.17,164.98,73.17,48.03,3067.83
2023-01-31 07:00:00,30.94,62.21,1005.16,9.91,789.85,145.32,66.11,66.26,4176.18
2023-01-31 08:00:00,30.82,81.42,994.8,4.15,904.14,125.75,10.71,20.33,9049.58
2023-01-31 09:00:00,31.11,30.81,1017.9,5.29,774.42,191.12,47.71,32.44,5154.74
2023-01-31 10:00:00,27.22,59.35,993.9,18.95,377.57,86.04,79.0,32.38,1886.39
2023-01-31 11:00:00,25.88,49.51,1018.94,16.58,173.77,131.33,28.96,51.26,7825.9
2023-01-31 12:00:00,23.85,84.21,1015.69,3.53,58.86,199.47,71.26,37.46,539.59
2023-01-31 13:00:00,27.06,50.54,994.74,12.35,0.0,105.36,55.82,47.4,8165.07
2023-01-31 14:00:00,20.13,34.71,1017.93,1.26,0.0,52.85,39.88,25.61,9872.71
2023-01-31 15:00:00,23.89,61.78,1005.25,16.1,0.0,90.22,61.71,35.52,2230.94
2023-01-31 16:00:00,20.44,87.27,1028.28,12.71,0.0,136.68,34.24,28.35,9708.15
2023-01-31 17:00:00,18.64,68.53,1005.56,22.97,0.0,83.79,91.52,83.06,3541.65
2023-01-31 18:00:00,19.81,51.06,1011.03,16.21,0.0,125.51,41.5,70.2,4663.19
2023-01-31 19:00:00,18.45,35.91,1017.58,2.74,0.0,189.35,28.99,67.1,1444.54
2023-01-31 20:00:00,22.18,41.55,992.17,18.55,0.0,92.13,31.77,54.84,6418.22
2023-01-31 21:00:00,24.99,30.99,1016.7,15.78,0.0,63.15,53.06,66.47,9067.75
2023-01-31 22:00:00,23.02,47.9,994.37,23.52,0.0,76.54,29.19,81.82,7424.55
2023-01-31 23:00:00,20.95,89.45,1008.14,1.64,0.0,179.27,91.54,82.49,2571.08
2023-02-01 00:00:00,22.04,80.46,1009.49,0.95,126.26,57.08,40.71,46.11,3525.39
2023-02-01 01:00:00,25.28,77.4,1023.05,12.16,514.64,77.58,59.1,25.14,476.85
2023-02-01 02:00:00,26.47,39.35,1005.52,16.18,518.46,122.07,36.65,75.21,9250.17
2023-02-01 03:00:00,31.72,65.87,1018.14,18.74,907.72,115.14,11.87,27.53,4393.19
2023-02-01 04:00:00,33.56,79.25,990.43,24.24,986.86,107.63,83.43,26.52,8216.61
2023-02-01 05:00:00,32.0,81.59,997.47,14.43,1025.18,179.53,70.02,84.16,3200.8
2023-02-01 06:00:00,31.68,55.85,998.77,14.05,944.88,85.62,59.74,40.92,9887.5
2023-02-01 07:00:00,28.32,71.46,997.93,23.94,965.59,136.74,93.46,28.75,6331.79
2023-02-01 08:00:00,29.13,54.48,1013.15,12.9,820.7,110.64,66.04,40.78,4007.46
2023-02-01 09:00:00,30.07,55.92,1000.01,7.93,802.64,91.23,60.27,44.83,2869.69
2023-02-01 10:00:00,27.83,71.04,996.9,10.4,647.75,174.1,58.26,69.4,6677.21
2023-02-01 11:00:00,24.17,50.3,1003.73,19.34,239.45,58.17,26.84,74.15,5393.55
2023-02-01 12:00:00,23.73,69.83,1018.32,19.43,0.0,105.24,63.24,82.01,2614.21
2023-02-01 13:00:00,23.71,47.39,993.87,21.42,0.0,55.88,54.01,74.78,2973.58
2023-02-01 14:00:00,25.7,63.45,1011.85,23.03,0.0,184.05,80.87,78.7,4462.46
2023-02-01 15:00:00,19.6,89.31,1027.43,21.14,0.0,171.52,47.61,70.92,2956.71
2023-02-01 16:00:00,23.3,59.8,1023.41,15.66,0.0,78.19,89.88,52.63,9394.77
2023-02-01 17:00:00,19.91,35.34,1016.49,2.15,0.0,196.13,48.41,26.1,166.99
2023-02-01 18:00:00,19.45,47.07,996.98,24.11,0.0,123.72,28.6,24.29,3177.94
2023-02-01 19:00:00,24.14,57.3,1029.78,2.64,0.0,143.99,15.64,37.68,5331.8
2023-02-01 20:00:00,19.9,31.08,992.49,18.79,0.0,181.47,17.67,35.52,8351.8
2023-02-01 21:00:00,21.96,71.23,996.74,2.94,0.0,173.68,60.05,36.59,179.47
2023-02-01 22:00:00,23.37,35.62,1022.84,6.18,0.0,168.08,64.62,30.51,3616.73
2023-02-01 23:00:00,23.0,68.17,1024.58,22.0,0.0,137.03,49.62,51.98,1557.83
2023-02-02 00:00:00,26.26,47.32,1015.8,17.77,0.0,192.59,37.4,24.91,7341.18
2023-02-02 01:00:00,24.19,74.5,1026.8,10.66,0.0,136.01,18.39,78.75,6389.13
2023-02-02 02:00:00,27.69,74.66,997.84,22.8,677.23,191.6,62.79,48.8,4925.13
2023-02-02 03:00:00,32.11,32.67,1029.91,24.07,661.4,65.64,53.8,68.24,6907.52
2023-02-02 04:00:00,28.38,66.2,1017.89,15.22,912.9,52.24,53.43,34.57,9436.83
2023-02-02 05:00:00,28.1,83.28,1023.71,9.4,996.11,113.31,58.16,54.75,8052.51
2023-02-02 06:00:00,31.8,64.84,1011.74,1.76,1122.69,106.55,44.97,60.1,1269.98
2023-02-02 07:00:00,29.91,73.78,1012.96,14.16,945.56,73.67,70.95,49.74,4584.83
2023-02-02 08:00:00,27.86,31.61,1023.54,20.3,783.34,113.65,76.7,43.08,9210.27
2023-02-02 09:00:00,28.37,77.48,1027.05,18.33,743.84,105.67,60.76,48.75,9539.63
2023-02-02 10:00:00,29.62,66.03,1026.39,12.26,419.68,122.36,68.81,71.5,6303.92
2023-02-02 11:00:00,29.58,30.94,1026.1,7.95,231.71,159.85,44.98,28.65,6590.99
2023-02-02 12:00:00,25.26,44.89,1009.0,20.95,0.0,83.6,30.3,50.4,2897.02
2023-02-02 13:00:00,19.17,35.6,1016.57,4.39,0.0,124.81,52.51,73.03,4543.09
2023-02-02 14:00:00,24.29,56.81,1015.79,13.62,0.0,190.92,32.23,46.17,7464.41
2023-02-02 15:00:00,21.92,75.32,996.22,24.33,0.0,199.25,89.8,28.79,2560.59
2023-02-02 16:00:00,17.88,30.18,1003.29,19.95,0.0,152.07,59.62,71.93,5128.38
2023-02-02 17:00:00,22.1,83.24,1029.33,24.58,0.0,166.36,90.11,58.25,8186.55
2023-02-02 18:00:00,20.93,50.02,1020.07,20.42,0.0,109.75,74.31,23.59,5273.96
2023-02-02 19:00:00,21.45,42.92,1022.57,0.8,0.0,139.77,59.48,24.45,6980.16
2023-02-02 20:00:00,17.8,66.07,1019.05,10.44,0.0,78.26,66.29,25.4,7434.76
2023-02-02 21:00:00,20.36,43.49,1002.26,15.62,0.0,134.44,51.83,78.04,4595.88
2023-02-02 22:00:00,23.27,68.29,1028.86,7.13,0.0,161.38,51.48,27.27,4454.47
2023-02-02 23:00:00,22.05,76.28,1001.73,13.21,0.0,97.43,59.79,35.57,2100.19
2023-02-03 00:00:00,26.24,52.42,1021.5,18.11,69.31,57.05,62.44,26.78,9341.48
2023-02-03 01:00:00,27.03,67.87,1021.17,19.31,222.12,194.59,25.17,20.7,6107.87
2023-02-03 02:00:00,26.24,39.84,1016.59,1.42,508.61,183.56,30.96,75.07,3784.64
2023-02-03 03:00:00,26.79,81.18,1006.95,1.55,414.97,151.54,62.67,53.2,1275.81
2023-02-03 04:00:00,30.61,36.67,1000.71,8.34,956.42,141.52,78.18,30.32,8915.33
2023-02-03 05:00:00,25.51,58.58,993.14,12.89,864.95,141.24,89.37,83.53,1583.51
2023-02-03 06:00:00,31.65,34.73,994.19,13.88,1205.75,147.18,12.75,22.27,9196.52
2023-02-03 07:00:00,30.29,53.09,1024.72,15.85,893.13,121.05,35.11,80.99,4876.5
2023-02-03 08:00:00,29.39,72.4,1026.45,6.97,1003.51,175.31,39.36,39.5,950.32
2023-02-03 09:00:00,27.68,89.16,1028.33,21.48,627.19,190.04,38.92,58.16,4208.8
2023-02-03 10:00:00,26.97,89.26,1002.07,15.49,404.67,102.34,44.91,32.57,6933.52
2023-02-03 11:00:00,26.99,52.91,999.31,10.3,421.29,96.16,43.97,21.24,4519.91
2023-02-03 12:00:00,26.1,47.67,998.35,4.48,0.0,170.53,82.01,20.09,9827.91
2023-02-03 13:00:00,23.58,35.26,1004.64,9.94,0.0,119.15,78.6,62.33,6171.97
2023-02-03 14:00:00,24.73,80.65,1015.01,16.97,0.0,122.82,63.13,73.45,2158.85
2023-02-03 15:00:00,21.57,33.87,1021.87,3.74,0.0,192.23,33.41,80.87,2819.59
2023-02-03 16:00:00,21.74,65.04,1017.4,7.91,0.0,101.91,12.08,21.13,2728.32
2023-02-03 17:00:00,19.8,87.81,1019.39,1.9,0.0,128.11,13.34,77.67,9388.44
2023-02-03 18:00:00,20.71,65.91,1014.04,6.44,0.0,159.77,40.94,70.68,2124.1
2023-02-03 19:00:00,22.5,85.05,993.43,0.86,0.0,142.73,59.54,76.27,4349.7
2023-02-03 20:00:00,24.92,87.21,1026.17,7.01,0.0,162.93,92.11,37.24,4773.28
2023-02-03 21:00:00,21.08,31.55,1014.4,2.45,0.0,170.13,65.0,43.55,9305.21
2023-02-03 22:00:00,23.15,35.7,1005.33,5.28,0.0,134.98,72.43,29.84,2514.36
2023-02-03 23:00:00,25.19,87.02,1005.64,7.95,0.0,199.51,21.4,55.91,3676.94
2023-02-04 00:00:00,24.24,74.81,994.79,24.56,103.0,179.42,61.64,66.04,9788.21
2023-02-04 01:00:00,26.15,74.6,995.6,19.23,218.45,186.52,28.01,77.45,4333.33
2023-02-04 02:00:00,26.13,82.26,1020.33,2.82,542.36,81.78,88.51,62.62,1782.62
2023-02-04 03:00:00,33.2,51.84,1006.58,14.26,600.35,124.03,44.0,64.33,5773.57
2023-02-04 04:00:00,29.93,30.47,1014.81,2.13,1007.25,120.85,62.1,79.52,1578.44
2023-02-04 05:00:00,30.22,43.7,1029.32,8.16,1011.16,68.43,72.19,43.49,914.95
2023-02-04 06:00:00,28.44,52.4,1004.09,4.19,1042.83,163.16,82.95,66.77,7211.74
